year,date,median,low,high
2020,2020/6/4,0,0,3
2020,2020/6/5,0,0,4
2020,2020/6/6,0,0,3
2020,2020/6/7,0,0,3
2020,2020/6/8,0,0,4
2020,2020/6/9,0,0,4
2020,2020/6/10,0,0,3
2020,2020/6/11,0,0,3
2020,2020/6/12,0,0,3
2020,2020/6/13,0,0,4
2020,2020/6/14,0,0,3
2020,2020/6/15,0,0,3
2020,2020/6/16,0,0,4
2020,2020/6/17,0,0,3
2020,2020/6/18,0,0,4
2020,2020/6/19,0,0,3
2020,2020/6/20,0,0,4
2020,2020/6/21,0,0,3
2020,2020/6/22,0,0,4
2020,2020/6/23,0,0,5
2020,2020/6/24,0,0,4
2020,2020/6/25,0,0,5
2020,2020/6/26,0,0,5
2020,2020/6/27,0,0,4
2020,2020/6/28,0,0,4
2020,2020/6/29,0,0,4
2020,2020/6/30,0,0,4
2020,2020/7/1,0,0,4
2020,2020/7/2,0,0,4
2020,2020/7/3,0,0,4
2020,2020/7/4,0,0,3
2019,2020/1/16,1,0,46
2019,2020/1/17,1,0,42
2019,2020/1/18,1,0,41
2019,2020/1/19,1,0,33
2019,2020/1/20,1,0,27
2019,2020/1/21,1,0,6
2019,2020/1/22,1,0,10
2019,2020/1/23,1,0,10
2019,2020/1/24,1,0,10
2019,2020/1/25,1,0,10
2019,2020/1/26,1,0,7
2019,2020/1/27,0,0,5
2019,2020/1/28,1,0,22
2019,2020/1/29,1,0,21
2019,2020/1/30,1,0,20
2019,2020/1/31,1,0,23
2019,2020/2/1,1,0,28
2019,2020/2/2,1,0,19
2019,2020/2/3,1,0,19
2019,2020/2/4,1,0,10
2019,2020/2/5,1,0,10
2019,2020/2/6,1,0,10
2019,2020/2/7,1,0,10
2019,2020/2/8,1,0,10
2019,2020/2/9,1,0,8
2019,2020/2/10,0,0,5
2019,2020/2/11,1,0,10
2019,2020/2/12,1,0,11
2019,2020/2/13,1,0,11
2019,2020/2/14,1,0,12
2019,2020/2/15,1,0,11
2019,2020/2/16,1,0,8
2019,2020/2/17,0,0,6
2019,2020/2/18,1,0,8
2019,2020/2/19,1,0,11
2019,2020/2/20,1,0,10
2019,2020/2/21,1,0,11
2019,2020/2/22,1,0,10
2019,2020/2/23,1,0,8
2019,2020/2/24,0,0,5
2019,2020/2/25,1,0,10
2019,2020/2/26,1,0,11
2019,2020/2/27,1,0,11
2019,2020/2/28,1,0,11
2019,2020/3/1,1,0,10
2019,2020/3/2,0,0,7
2019,2020/3/3,0,0,5
2019,2020/3/4,1,0,9
2019,2020/3/5,1,0,11
2019,2020/3/6,1,0,11
2019,2020/3/7,1,0,12
2019,2020/3/8,1,0,11
2019,2020/3/9,1,0,8
2019,2020/3/10,0,0,6
2019,2020/3/11,1,0,12
2019,2020/3/12,1,0,11
2019,2020/3/13,1,0,11
2019,2020/3/14,1,0,11
2019,2020/3/15,1,0,11
2019,2020/3/16,1,0,9
2019,2020/3/17,1,0,7
2019,2020/3/18,1,0,11
2019,2020/3/19,1,0,11
2019,2020/3/20,1,0,12
2019,2020/3/21,1,0,11
2019,2020/3/22,1,0,11
2019,2020/3/23,1,0,10
2019,2020/3/24,1,0,8
2019,2020/3/25,1,0,11
2019,2020/3/26,1,0,12
2019,2020/3/27,1,0,11
2019,2020/3/28,1,0,13
2019,2020/3/29,1,0,12
2019,2020/3/30,1,0,9
2019,2020/3/31,0,0,6
2019,2020/4/1,1,0,11
2019,2020/4/2,1,0,11
2019,2020/4/3,1,0,11
2019,2020/4/4,1,0,12
2019,2020/4/5,1,0,11
2019,2020/4/6,1,0,9
2019,2020/4/7,1,0,7
2019,2020/4/8,1,0,11
2019,2020/4/9,1,0,11
2019,2020/4/10,1,0,12
2019,2020/4/11,1,0,11
2019,2020/4/12,1,0,11
2019,2020/4/13,1,0,10
2019,2020/4/14,1,0,7
2019,2020/4/15,1,0,12
2019,2020/4/16,1,0,13
2019,2020/4/17,1,0,13
2019,2020/4/18,1,0,12
2019,2020/4/19,1,0,11
2019,2020/4/20,1,0,8
2019,2020/4/21,0,0,5
2019,2020/4/22,1,0,20
2019,2020/4/23,1,0,25
2019,2020/4/24,1,0,23
2019,2020/4/25,1,0,25
2019,2020/4/26,1,0,22
2019,2020/4/27,1,0,17
2019,2020/4/28,1,0,16
2019,2020/4/29,1,0,11
2019,2020/4/30,1,0,11
2019,2020/5/1,1,0,11
2019,2020/5/2,1,0,11
2019,2020/5/3,1,0,12
2019,2020/5/4,1,0,9
2019,2020/5/5,0,0,6
2019,2020/5/6,1,0,11
2019,2020/5/7,1,0,11
2019,2020/5/8,1,0,12
2019,2020/5/9,1,0,14
2019,2020/5/10,1,0,12
2019,2020/5/11,1,0,9
2019,2020/5/12,0,0,6
2019,2020/5/13,1,0,11
2019,2020/5/14,1,0,12
2019,2020/5/15,1,0,13
2019,2020/5/16,1,0,14
2019,2020/5/17,1,0,12
2019,2020/5/18,1,0,9
2019,2020/5/19,1,0,7
2019,2020/5/20,1,0,11
2019,2020/5/21,1,0,11
2019,2020/5/22,1,0,12
2019,2020/5/23,1,0,10
2019,2020/5/24,1,0,11
2019,2020/5/25,1,0,8
2019,2020/5/26,1,0,7
2019,2020/5/27,1,0,11
2019,2020/5/28,1,0,14
2019,2020/5/29,1,0,15
2019,2020/5/30,1,0,15
2019,2020/5/31,1,0,17
2019,2020/6/1,1,0,13
2019,2020/6/2,1,0,13
2019,2020/6/3,1,0,11
2019,2020/6/4,1,0,11
2019,2020/6/5,1,0,11
2019,2020/6/6,1,0,11
2019,2020/6/7,1,0,11
2019,2020/6/8,1,0,9
2019,2020/6/9,0,0,6
2019,2020/6/10,1,0,16
2019,2020/6/11,1,0,16
2019,2020/6/12,1,0,17
2019,2020/6/13,1,0,20
2019,2020/6/14,1,0,18
2019,2020/6/15,1,0,13
2019,2020/6/16,1,0,10
2019,2020/6/17,1,0,10
2019,2020/6/18,1,0,11
2019,2020/6/19,1,0,11
2019,2020/6/20,1,0,11
2019,2020/6/21,1,0,11
2019,2020/6/22,1,0,9
2019,2020/6/23,1,0,7
2019,2020/6/24,1,0,18
2019,2020/6/25,1,0,18
2019,2020/6/26,1,0,18
2019,2020/6/27,1,0,18
2019,2020/6/28,1,0,17
2019,2020/6/29,1,0,13
2019,2020/6/30,1,0,10
2019,2020/7/1,1,0,10
2019,2020/7/2,1,0,10
2019,2020/7/3,1,0,9
2019,2020/7/4,1,0,7
2019,2020/7/5,1,0,9
2019,2020/7/6,1,0,8
2019,2020/7/7,1,0,7
2019,2020/7/8,1,0,10
2019,2020/7/9,1,0,10
2019,2020/7/10,1,0,11
2019,2020/7/11,1,0,10
2019,2020/7/12,1,0,11
2019,2020/7/13,1,0,8
2019,2020/7/14,0,0,6
2019,2020/7/15,1,0,18
2019,2020/7/16,1,0,18
2019,2020/7/17,1,0,16
2019,2020/7/18,1,0,15
2019,2020/7/19,1,0,15
2019,2020/7/20,1,0,12
2019,2020/7/21,0,0,10
2019,2020/7/22,1,0,13
2019,2020/7/23,1,0,17
2019,2020/7/24,1,0,16
2019,2020/7/25,1,0,11
2019,2020/7/26,1,0,10
2019,2020/7/27,1,0,9
2019,2020/7/28,0,0,7
2019,2020/7/29,1,0,10
2019,2020/7/30,1,0,10
2019,2020/7/31,1,0,11
2019,2020/8/1,1,0,12
2019,2020/8/2,1,0,11
2019,2020/8/3,1,0,8
2019,2020/8/4,1,0,7
2019,2020/8/5,1,0,10
2019,2020/8/6,1,0,11
2019,2020/8/7,1,0,10
2019,2020/8/8,1,0,10
2019,2020/8/9,1,0,10
2019,2020/8/10,1,0,9
2019,2020/8/11,0,0,7
2019,2020/8/12,1,0,9
2019,2020/8/13,1,0,10
2019,2020/8/14,1,0,10
2019,2020/8/15,1,0,11
2019,2020/8/16,1,0,12
2019,2020/8/17,1,0,16
2019,2020/8/18,0,0,12
2019,2020/8/19,1,0,9
2019,2020/8/20,1,0,9
2019,2020/8/21,1,0,9
2019,2020/8/22,1,0,9
2019,2020/8/23,1,0,9
2019,2020/8/24,1,0,7
2019,2020/8/25,1,0,7
2019,2020/8/26,1,0,10
2019,2020/8/27,1,0,10
2019,2020/8/28,1,0,10
2019,2020/8/29,1,0,10
2019,2020/8/30,1,0,10
2019,2020/8/31,1,0,8
2019,2020/9/1,1,0,7
2019,2020/9/2,0,0,6
2019,2020/9/3,1,0,12
2019,2020/9/4,1,0,13
2019,2020/9/5,1,0,13
2019,2020/9/6,1,0,13
2019,2020/9/7,1,0,9
2019,2020/9/8,1,0,9
2019,2020/9/9,1,0,14
2019,2020/9/10,1,0,16
2019,2020/9/11,1,0,18
2019,2020/9/12,1,0,18
2019,2020/9/13,1,0,20
2019,2020/9/14,1,0,15
2019,2020/9/15,1,0,12
2019,2020/9/16,1,0,17
2019,2020/9/17,1,0,19
2019,2020/9/18,1,0,18
2019,2020/9/19,1,0,21
2019,2020/9/20,1,0,18
2019,2020/9/21,1,0,14
2019,2020/9/22,1,0,12
2019,2020/12/25,0,0,11
2019,2020/12/26,1,0,14
2019,2020/12/27,1,0,17
2019,2020/12/28,1,0,18
2019,2020/12/29,1,0,11
2019,2020/12/30,1,0,11
2019,2020/12/31,1,0,11
2020,2020/1/6,1,0,12
2020,2020/1/7,1,0,12
2020,2020/1/8,1,0,12
2020,2020/1/9,1,0,13
2020,2020/1/10,1,0,13
2020,2020/1/11,1,0,10
2020,2020/1/12,1,0,7
2020,2020/1/13,1,0,13
2020,2020/1/14,1,0,12
2020,2020/1/15,1,0,13
2020,2020/1/16,1,0,12
2020,2020/1/17,1,0,12
2020,2020/1/18,1,0,8
2020,2020/1/19,1,0,8
2020,2020/1/20,1,0,7
2020,2020/1/21,1,0,11
2020,2020/1/22,1,0,12
2020,2020/1/23,1,0,11
2020,2020/1/24,1,0,12
2020,2020/1/25,1,0,8
2020,2020/1/26,0,0,6
2020,2020/1/27,1,0,11
2020,2020/1/28,1,0,12
2020,2020/1/29,1,0,12
2020,2020/1/30,1,0,12
2019,2020/9/23,1,0,16
2019,2020/9/24,1,0,15
2019,2020/9/25,1,0,18
2019,2020/9/26,1,0,19
2019,2020/9/27,1,0,16
2019,2020/9/28,1,0,11
2019,2020/9/29,1,0,9
2019,2020/9/30,1,0,12
2019,2020/10/1,1,0,14
2019,2020/10/2,1,0,12
2019,2020/10/3,1,0,11
2019,2020/10/4,1,0,11
2019,2020/10/5,1,0,9
2019,2020/10/6,1,0,7
2019,2020/10/7,1,0,12
2019,2020/10/8,1,0,12
2019,2020/10/9,1,0,9
2019,2020/10/10,1,0,12
2019,2020/10/11,1,0,12
2019,2020/10/12,1,0,9
2019,2020/10/13,1,0,7
2019,2020/10/14,1,0,9
2019,2020/10/15,1,0,11
2019,2020/10/16,1,0,12
2019,2020/10/17,1,0,11
2019,2020/10/18,1,0,11
2019,2020/10/19,1,0,9
2019,2020/10/20,0,0,6
2019,2020/10/21,1,0,11
2019,2020/10/22,1,0,12
2019,2020/10/23,1,0,12
2019,2020/10/24,1,0,12
2019,2020/10/25,1,0,12
2019,2020/10/26,1,0,8
2019,2020/10/27,0,0,5
2019,2020/10/28,1,0,11
2019,2020/10/29,1,0,11
2019,2020/10/30,1,0,12
2019,2020/10/31,1,0,11
2019,2020/11/1,1,0,12
2019,2020/11/2,0,0,8
2019,2020/11/3,1,0,7
2019,2020/11/4,1,0,12
2019,2020/11/5,1,0,9
2019,2020/11/6,1,0,11
2019,2020/11/7,1,0,12
2019,2020/11/8,1,0,11
2019,2020/11/9,1,0,9
2019,2020/11/10,1,0,8
2019,2020/11/11,1,0,9
2019,2020/11/12,1,0,11
2019,2020/11/13,1,0,11
2019,2020/11/14,1,0,11
2019,2020/11/15,1,0,11
2019,2020/11/16,1,0,9
2019,2020/11/17,0,0,6
2019,2020/11/18,1,0,11
2019,2020/11/19,1,0,11
2019,2020/11/20,1,0,11
2019,2020/11/21,1,0,14
2019,2020/11/22,1,0,10
2019,2020/11/23,1,0,10
2019,2020/11/24,0,0,7
2019,2020/11/25,1,0,12
2019,2020/11/26,1,0,13
2019,2020/11/27,1,0,12
2019,2020/11/28,0,0,8
2019,2020/11/29,1,0,10
2019,2020/11/30,1,0,9
2019,2020/12/1,0,0,4
2019,2020/12/2,1,0,10
2019,2020/12/3,1,0,11
2019,2020/12/4,1,0,13
2019,2020/12/5,1,0,13
2019,2020/12/6,1,0,15
2019,2020/12/7,1,0,17
2019,2020/12/8,1,0,10
2019,2020/12/9,1,0,11
2019,2020/12/10,1,0,13
2019,2020/12/11,1,0,12
2019,2020/12/12,1,0,14
2019,2020/12/13,1,0,13
2019,2020/12/14,1,0,16
2019,2020/12/15,1,0,12
2019,2020/12/16,1,0,13
2019,2020/12/17,1,0,11
2019,2020/12/18,1,0,13
2019,2020/12/19,1,0,12
2019,2020/12/20,1,0,14
2019,2020/12/21,1,0,14
2019,2020/12/22,1,0,14
2019,2020/12/23,1,0,16
2019,2020/12/24,1,0,12
2020,2020/1/31,1,0,13
2020,2020/2/1,1,0,9
2020,2020/2/2,1,0,7
2020,2020/2/3,1,0,12
2020,2020/2/4,1,0,12
2020,2020/2/5,1,0,12
2020,2020/2/6,1,0,12
2020,2020/2/7,1,0,12
2020,2020/2/8,1,0,10
2020,2020/2/9,0,0,7
2020,2020/2/10,1,0,12
2020,2020/2/11,1,0,13
2020,2020/2/12,1,0,13
2020,2020/2/13,1,0,13
2020,2020/2/14,1,0,13
2020,2020/2/15,1,0,10
2020,2020/2/16,1,0,9
2020,2020/2/17,1,0,9
2020,2020/2/18,1,0,12
2020,2020/2/19,1,0,14
2020,2020/2/20,1,0,12
2020,2020/2/21,1,0,11
2020,2020/2/22,1,0,9
2020,2020/2/23,1,0,9
2020,2020/2/24,1,0,13
2020,2020/2/25,1,0,13
2020,2020/2/26,1,0,17
2020,2020/2/27,1,0,16
2020,2020/2/28,1,0,13
2020,2020/2/29,1,0,10
2020,2020/3/1,0,0,6
2020,2020/3/2,1,0,12
2020,2020/3/3,1,0,11
2020,2020/3/4,1,0,10
2020,2020/3/5,1,0,11
2020,2020/3/6,1,0,12
2020,2020/3/7,1,0,10
2020,2020/3/8,0,0,6
2020,2020/3/9,1,0,11
2020,2020/3/10,1,0,10
2020,2020/3/11,1,0,10
2020,2020/3/12,1,0,10
2020,2020/3/13,1,0,10
2020,2020/3/14,0,0,8
2020,2020/3/15,0,0,6
2020,2020/3/16,1,0,7
2020,2020/3/17,0,0,5
2020,2020/3/18,0,0,5
2020,2020/3/19,0,0,5
2020,2020/3/20,0,0,5
2020,2020/3/21,0,0,4
2020,2020/3/22,0,0,3
2020,2020/3/23,0,0,4
2020,2020/3/24,0,0,6
2020,2020/3/25,0,0,6
2020,2020/3/26,0,0,4
2020,2020/3/27,0,0,3
2020,2020/3/28,0,0,3
2020,2020/3/29,0,0,3
2020,2020/3/30,0,0,4
2020,2020/3/31,0,0,3
2020,2020/4/1,0,0,3
2020,2020/4/2,0,0,4
2020,2020/4/3,0,0,4
2020,2020/4/4,0,0,4
2020,2020/4/5,0,0,3
2020,2020/4/6,0,0,3
2020,2020/4/7,0,0,3
2020,2020/4/8,0,0,3
2020,2020/4/9,0,0,3
2020,2020/4/10,0,0,3
2020,2020/4/11,0,0,3
2020,2020/4/12,0,0,2
2020,2020/4/13,0,0,2
2020,2020/4/14,0,0,3
2020,2020/4/15,0,0,2
2020,2020/4/16,0,0,3
2020,2020/4/17,0,0,3
2020,2020/4/18,0,0,3
2020,2020/4/19,0,0,2
2020,2020/4/20,0,0,2
2020,2020/4/21,0,0,3
2020,2020/4/22,0,0,3
2020,2020/4/23,0,0,3
2020,2020/4/24,0,0,3
2020,2020/4/25,0,0,3
2020,2020/4/26,0,0,2
2020,2020/4/27,0,0,3
2020,2020/4/28,0,0,3
2020,2020/4/29,0,0,2
2020,2020/4/30,0,0,3
2020,2020/5/1,0,0,3
2020,2020/5/2,0,0,3
2020,2020/5/3,0,0,2
2020,2020/5/4,0,0,3
2020,2020/5/5,0,0,3
2020,2020/5/6,0,0,3
2020,2020/5/7,0,0,3
2020,2020/5/8,0,0,3
2020,2020/5/9,0,0,3
2020,2020/5/10,0,0,2
2020,2020/5/11,0,0,3
2020,2020/5/12,0,0,3
2020,2020/5/13,0,0,3
2020,2020/5/14,0,0,3
2020,2020/5/15,0,0,4
2020,2020/5/16,0,0,3
2020,2020/5/17,0,0,2
2020,2020/5/18,0,0,3
2020,2020/5/19,0,0,3
2020,2020/5/20,0,0,3
2020,2020/5/21,0,0,3
2020,2020/5/22,0,0,4
2020,2020/5/23,0,0,3
2020,2020/5/24,0,0,3
2020,2020/5/25,0,0,3
2020,2020/5/26,0,0,4
2020,2020/5/27,0,0,4
2020,2020/5/28,0,0,4
2020,2020/5/29,0,0,3
2020,2020/5/30,0,0,4
2020,2020/5/31,0,0,3
2020,2020/6/1,0,0,3
2020,2020/6/2,0,0,3
